id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude
13044234,jg225858,2023-04-16t14:30:00.000,026xx w pershing rd,0810,theft,over $500,parking lot / garage (non residential),False,False,0911,009,58,06,1159428,1878696,2023,2023-04-23t16:51:46.000,41.822860928,-87.690633793
13044484,jg225928,2023-04-16t14:30:00.000,095xx s lowe ave,1310,criminal damage,to property,residence,False,True,2223,022,73,14,1173649,1841673,2023,2023-04-23t16:51:46.000,41.720961768,-87.639558458
13044403,jg225873,2023-04-16t14:30:00.000,025xx w warren blvd,0486,battery,domestic battery simple,apartment,False,True,1222,012,28,08b,1159448,1900267,2023,2023-04-23t16:51:46.000,41.882053625,-87.689967507
13046691,jg228873,2023-04-16t14:22:00.000,056xx n kenneth ave,2820,other offense,telephone threat,residence,False,True,1711,017,12,08a,1145665,1937100,2023,2023-04-23t16:51:46.000,41.983399195,-87.739642429
13044177,jg225855,2023-04-16t14:21:00.000,124xx s wallace st,1477,weapons violation,reckless firearm discharge,alley,False,False,0523,005,53,15,1174561,1822253,2023,2023-04-23t16:51:46.000,41.667650128,-87.636793221
13044165,jg225833,2023-04-16t14:21:00.000,017xx n melvina ave,0486,battery,domestic battery simple,residence,False,True,2513,025,25,08b,1134811,1910838,2023,2023-04-23t16:51:46.000,41.911533012,-87.780185358
13044366,jg225894,2023-04-16t14:20:00.000,009xx w belmont ave,0850,theft,attempt theft,convenience store,False,False,1933,019,6,06,1169553,1921440,2023,2023-04-23t16:51:46.000,41.939939673,-87.652244804
13044329,jg225878,2023-04-16t14:20:00.000,011xx e 90th st,051a,assault,aggravated - handgun,residence,False,False,0413,004,47,04a,1185241,1845532,2023,2023-04-23t16:51:46.000,41.731287106,-87.596978944
13044159,jg225840,2023-04-16t14:20:00.000,021xx w churchill st,1320,criminal damage,to vehicle,street,False,False,1434,014,24,14,1161604,1912156,2023,2023-04-23t16:51:46.000,41.914633359,-87.681719109
13044859,jg226773,2023-04-16t14:03:00.000,0000x e bellevue pl,0870,theft,pocket-picking,bar or tavern,False,False,1824,018,8,06,1176461,1907515,2023,2023-04-23t16:51:46.000,41.901575537,-87.627277377
13045929,jg227955,2023-04-16t14:00:00.000,017xx n north park ave,0820,theft,$500 and under,street,False,False,1814,018,7,06,1173840,1912154,2023,2023-04-23t16:51:46.000,41.914363972,-87.636766131
13045077,jg226918,2023-04-16t14:00:00.000,078xx s south shore dr,0650,burglary,home invasion,cha hallway / stairwell / elevator,False,False,0421,004,43,05,1197814,1854066,2023,2023-04-23t16:51:46.000,41.754400648,-87.550635931
13046560,jg228780,2023-04-16t14:00:00.000,010xx n cicero ave,1150,deceptive practice,credit card fraud,gas station,False,False,1111,011,25,11,1144175,1906302,2023,2023-04-23t16:51:46.000,41.898914865,-87.745898649
13044157,jg225868,2023-04-16t14:00:00.000,071xx s sangamon st,0810,theft,over $500,street,False,False,0733,007,68,06,1171212,1857407,2023,2023-04-23t16:51:46.000,41.764191537,-87.648025699
13044482,jg226182,2023-04-16t14:00:00.000,076xx s south shore dr,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,0421,004,43,07,1196717,1855401,2023,2023-04-23t16:51:46.000,41.758091299,-87.554611718
13047260,jg229649,2023-04-16t14:00:00.000,018xx n marshfield ave,0910,motor vehicle theft,automobile,street,False,False,1433,014,22,07,1165052,1912472,2023,2023-04-23t16:51:46.000,41.9154279,-87.669042676
13044156,jg225888,2023-04-16t14:00:00.000,031xx w wilson ave,1150,deceptive practice,credit card fraud,apartment,False,False,1713,017,14,11,1154470,1930351,2023,2023-04-23t16:51:46.000,41.964707515,-87.707440452
13052302,jg235628,2023-04-16t14:00:00.000,028xx e 77th st,1320,criminal damage,to vehicle,street,False,True,0421,004,43,14,1196527,1854628,2023,2023-04-26t16:50:51.000,41.755974849,-87.555333653
13045505,jg227477,2023-04-16t14:00:00.000,068xx s paxton ave,0930,motor vehicle theft,theft / recovery - automobile,apartment,False,False,0331,003,43,07,1192057,1860043,2023,2023-04-23t16:51:46.000,41.770943794,-87.571539139
13044227,jg225975,2023-04-16t14:00:00.000,035xx w fifth ave,0920,motor vehicle theft,attempt - automobile,street,False,False,1133,011,27,07,1152700,1897987,2023,2023-04-23t16:51:46.000,41.875933208,-87.714806571
13044678,jg226312,2023-04-16t14:00:00.000,079xx s marshfield ave,0910,motor vehicle theft,automobile,street,False,False,0611,006,71,07,1166724,1852015,2023,2023-04-23t16:51:46.000,41.749492089,-87.664628949
13044239,jg225826,2023-04-16t14:00:00.000,009xx w 18th st,0920,motor vehicle theft,attempt - automobile,street,False,False,1235,012,31,07,1170113,1891595,2023,2023-04-23t16:51:46.000,41.858030928,-87.651058969
13044299,jg226086,2023-04-16t14:00:00.000,078xx s oglesby ave,0920,motor vehicle theft,attempt - automobile,street,False,False,0414,004,43,07,1193228,1853401,2023,2023-04-23t16:51:46.000,41.752689093,-87.567463537
13044677,jg226311,2023-04-16t14:00:00.000,079xx s marshfield ave,0890,theft,from building,apartment,False,False,0611,006,71,06,1166724,1852015,2023,2023-04-23t16:51:46.000,41.749492089,-87.664628949
13047295,jg229585,2023-04-16t14:00:00.000,028xx w adams st,0910,motor vehicle theft,automobile,street,False,False,1124,011,27,07,1157590,1898899,2023,2023-04-23t16:51:46.000,41.878337721,-87.696827341
13044494,jg225879,2023-04-16t13:58:00.000,075xx s ridgeland ave,0486,battery,domestic battery simple,residence,False,True,0414,004,43,08b,1189176,1855402,2023,2023-04-23t16:51:46.000,41.758278036,-87.582248187
13044197,jg225932,2023-04-16t13:50:00.000,0000x n halsted st,0910,motor vehicle theft,automobile,parking lot / garage (non residential),False,False,1224,012,28,07,1171049,1900319,2023,2023-04-23t16:51:46.000,41.881949766,-87.647367397
13045045,jg225831,2023-04-16t13:45:00.000,022xx s keeler ave,1320,criminal damage,to vehicle,alley,False,True,1013,010,29,14,1148747,1888656,2023,2023-04-23t16:51:46.000,41.850405067,-87.729561636
13049656,jg232478,2023-04-16t13:41:00.000,064xx s artesian ave,2826,other offense,harassment by electronic means,apartment,False,True,0825,008,66,26,1161147,1861883,2023,2023-04-23t16:51:46.000,41.776688444,-87.684792821
13044139,jg225802,2023-04-16t13:40:00.000,019xx n cicero ave,0860,theft,retail theft,appliance store,True,False,2533,025,19,06,1144090,1912429,2023,2023-04-23t16:51:46.000,41.915729613,-87.746056778
13044164,jg225843,2023-04-16t13:36:00.000,057xx s cicero ave,1310,criminal damage,to property,airport building non-terminal - non-secure area,True,False,0813,008,56,14,1145654,1866253,2023,2023-04-23t16:51:46.000,41.788987036,-87.74147999
13045310,jg227121,2023-04-16t13:30:00.000,035xx e 101st st,1320,criminal damage,to vehicle,street,False,False,0432,004,52,14,1201590,1838633,2023,2023-04-23t16:51:46.000,41.711956304,-87.537321491
13044333,jg225897,2023-04-16t13:30:00.000,012xx n milwaukee ave,0486,battery,domestic battery simple,small retail store,False,True,1433,014,24,08b,1165056,1908694,2023,2023-04-23t16:51:46.000,41.905060731,-87.669135463
13045460,jg227143,2023-04-16t13:30:00.000,012xx e 72nd pl,1153,deceptive practice,financial identity theft over $ 300,,False,False,0324,003,69,11,1185680,1857187,2023,2023-04-23t16:51:46.000,41.763259289,-87.59500438
13044152,jg225882,2023-04-16t13:30:00.000,017xx e 71st pl,1330,criminal trespass,to land,apartment,False,False,0324,003,43,26,1189208,1857920,2023,2023-04-23t16:51:46.000,41.765186878,-87.582050316
13044185,jg225918,2023-04-16t13:30:00.000,033xx n marshfield ave,0810,theft,over $500,sidewalk,False,False,1922,019,6,06,1164729,1922247,2023,2023-04-23t16:51:46.000,41.942257928,-87.669951491
13045639,jg227619,2023-04-16t13:30:00.000,012xx s spaulding ave,1310,criminal damage,to property,residence,False,True,1021,010,29,14,1154559,1894236,2023,2023-04-23t16:51:46.000,41.865603099,-87.70808127
13044230,jg225901,2023-04-16t13:24:00.000,070xx s oglesby ave,1320,criminal damage,to vehicle,street,False,False,0331,003,43,14,1192981,1858917,2023,2023-04-23t16:51:46.000,41.767831458,-87.568188881
13044207,jg225941,2023-04-16t13:15:00.000,020xx w balmoral ave,0460,battery,simple,nursing / retirement home,False,False,2012,020,4,08b,1161674,1935850,2023,2023-04-23t16:51:46.000,41.979649551,-87.680799226
13044108,jg225789,2023-04-16t13:12:00.000,061xx s marshfield ave,0486,battery,domestic battery simple,apartment,False,True,0714,007,67,08b,1166392,1864018,2023,2023-04-23t16:51:46.000,41.782437002,-87.665504036
13044121,jg225775,2023-04-16t13:10:00.000,018xx s allport st,0560,assault,simple,street,False,False,1233,012,31,08a,1168327,1891218,2023,2023-04-23t16:51:46.000,41.857035166,-87.657625547
13044090,jg225782,2023-04-16t13:05:00.000,052xx w monroe st,0910,motor vehicle theft,automobile,street,False,False,1522,015,25,07,1141456,1899159,2023,2023-04-23t16:51:46.000,41.879364256,-87.756062057
13047576,jg229600,2023-04-16t13:01:00.000,017xx n marcey st,0860,theft,retail theft,tavern / liquor store,False,False,1811,018,7,06,,,2023,2023-04-23t16:51:46.000,,
13044302,jg225766,2023-04-16t13:00:00.000,014xx w 63rd st,0454,battery,"aggravated p.o. - hands, fists, feet, no / minor injury",police facility / vehicle parking lot,True,False,0713,007,67,08b,1167639,1862965,2023,2023-04-24t16:46:35.000,41.779520772,-87.660962362
13044184,jg225887,2023-04-16t13:00:00.000,013xx s christiana ave,0910,motor vehicle theft,automobile,street,False,False,1021,010,29,07,1154242,1893696,2023,2023-04-23t16:51:46.000,41.86412761,-87.70925941
13050297,jg233262,2023-04-16t13:00:00.000,011xx e 46th st,1320,criminal damage,to vehicle,street,False,False,0222,002,39,14,1184530,1874736,2023,2023-04-25t16:45:06.000,41.811442236,-87.598669697
13046580,jg228763,2023-04-16t13:00:00.000,015xx n north park ave,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,1821,018,8,07,1173887,1910667,2023,2023-04-23t16:51:46.000,41.910282526,-87.636637837
13044142,jg225792,2023-04-16t12:55:00.000,010xx w irving park rd,0460,battery,simple,sidewalk,False,False,1915,019,3,08b,1168729,1926732,2023,2023-04-23t16:51:46.000,41.954479064,-87.655119342
13044067,jg225730,2023-04-16t12:40:00.000,057xx s may st,1310,criminal damage,to property,apartment,False,True,0712,007,68,14,1169630,1866818,2023,2023-04-23t16:51:46.000,41.790050907,-87.653551445
13050242,jg233145,2023-04-16t12:30:00.000,015xx w 103rd st,0820,theft,$500 and under,residence,False,False,2212,022,72,06,1167826,1836434,2023,2023-04-25t16:45:06.000,41.706711926,-87.661036699
13044336,jg225834,2023-04-16t12:30:00.000,076xx s kingston ave,0430,battery,aggravated - other dangerous weapon,apartment,False,False,0421,004,43,04b,1194517,1854885,2023,2023-04-23t16:51:46.000,41.75672972,-87.562691263
13044792,jg225737,2023-04-16t12:30:00.000,008xx s independence blvd,0810,theft,over $500,apartment,False,False,1133,011,27,06,1151389,1896025,2023,2023-04-23t16:51:46.000,41.870575085,-87.71967163
13044035,jg225717,2023-04-16t12:28:00.000,0000x s springfield ave,1822,narcotics,manufacture / deliver - cannabis over 10 grams,street,True,False,1122,011,26,18,1150397,1899616,2023,2023-04-23t16:51:46.000,41.880448595,-87.723219908
13044107,jg225712,2023-04-16t12:25:00.000,081xx s evans ave,0560,assault,simple,apartment,False,False,0631,006,44,08a,1182643,1851155,2023,2023-04-23t16:51:46.000,41.746777845,-87.606322266
13044102,jg225722,2023-04-16t12:25:00.000,081xx s evans ave,0560,assault,simple,apartment,False,False,0631,006,44,08a,1182643,1851155,2023,2023-04-23t16:51:46.000,41.746777845,-87.606322266
13044010,jg225707,2023-04-16t12:18:00.000,040xx w fullerton ave,0860,theft,retail theft,department store,False,False,2524,025,22,06,1149252,1915654,2023,2023-04-23t16:51:46.000,41.92448075,-87.72700804
13044025,jg225716,2023-04-16t12:15:00.000,076xx s south shore dr,0910,motor vehicle theft,automobile,street,False,False,0421,004,43,07,1196662,1855467,2023,2023-04-23t16:51:46.000,41.758273773,-87.554811094
13044048,jg225720,2023-04-16t12:12:00.000,052xx w adams st,4387,other offense,violate order of protection,apartment,False,False,1522,015,25,26,1141504,1898830,2023,2023-04-23t16:51:46.000,41.878460552,-87.755893934
13044042,jg225706,2023-04-16t12:10:00.000,005xx w 37th st,0460,battery,simple,restaurant,False,False,0915,009,60,08b,1173086,1880374,2023,2023-04-23t16:51:46.000,41.82717423,-87.640478578
13044080,jg225718,2023-04-16t12:05:00.000,034xx w roosevelt rd,0820,theft,$500 and under,convenience store,True,False,1021,010,29,06,1153720,1894499,2023,2023-04-23t16:51:46.000,41.866341527,-87.711154301
13044012,jg225695,2023-04-16t12:05:00.000,005xx n state st,1210,deceptive practice,theft of labor / services,cta platform,True,False,1834,018,8,11,1176278,1903807,2023,2023-04-23t16:51:46.000,41.891404732,-87.628061509
13049384,jg232103,2023-04-16t12:03:00.000,091xx s marshfield ave,0265,criminal sexual assault,aggravated - other,residence,False,False,2221,022,73,02,1166947,1843999,2023,2023-04-23t16:51:46.000,41.727490256,-87.664040227
13054127,jg237756,2023-04-16t12:00:00.000,038xx w 46th pl,1120,deceptive practice,forgery,residence,False,False,0821,008,57,10,,,2023,2023-04-26t16:53:52.000,,
13044250,jg225676,2023-04-16t12:00:00.000,054xx s indiana ave,041a,battery,aggravated - handgun,street,False,False,0231,002,40,04b,1178521,1869092,2023,2023-04-23t16:51:46.000,41.796093443,-87.620881736
13044058,jg225688,2023-04-16t12:00:00.000,051xx s keeler ave,0560,assault,simple,church / synagogue / place of worship,False,False,0815,008,57,08a,1149231,1870307,2023,2023-04-23t16:51:46.000,41.800043514,-87.728259538
13052252,jg235549,2023-04-16t12:00:00.000,041xx w 32nd st,0910,motor vehicle theft,automobile,street,False,False,1031,010,30,07,1149077,1883050,2023,2023-04-26t16:50:51.000,41.835015098,-87.728495362
13043989,jg225657,2023-04-16t12:00:00.000,005xx n state st,1210,deceptive practice,theft of labor / services,cta platform,True,False,1834,018,8,11,1176278,1903807,2023,2023-04-23t16:51:46.000,41.891404732,-87.628061509
13048624,jg231218,2023-04-16t12:00:00.000,052xx w kamerling ave,2820,other offense,telephone threat,residence,False,False,2532,025,25,08a,1141025,1908480,2023,2023-04-23t16:51:46.000,41.904950154,-87.757414918
13045337,jg227415,2023-04-16t12:00:00.000,034xx n wolcott ave,0910,motor vehicle theft,automobile,street,False,False,1922,019,5,07,1163059,1923062,2023,2023-04-23t16:51:46.000,41.944529633,-87.676066505
13044720,jg226480,2023-04-16t12:00:00.000,026xx n ashland ave,0810,theft,over $500,street,False,False,1931,019,7,06,1165213,1917663,2023,2023-04-23t16:51:46.000,41.929668893,-87.668303277
13044110,jg225733,2023-04-16t12:00:00.000,042xx w washington blvd,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,1115,011,26,07,1148069,1900155,2023,2023-04-23t16:51:46.000,41.881972768,-87.731754296
13046221,jg228320,2023-04-16t12:00:00.000,087xx s dauphin ave,0820,theft,$500 and under,apartment,False,False,0632,006,44,06,1184001,1847027,2023,2023-04-23t16:51:46.000,41.735418574,-87.601474904
13045480,jg227304,2023-04-16t12:00:00.000,041xx w peterson ave,0890,theft,from building,restaurant,False,False,1711,017,12,06,1147387,1939545,2023,2023-04-23t16:51:46.000,41.990075503,-87.733246172
13044204,jg225804,2023-04-16t12:00:00.000,027xx e 83rd st,1320,criminal damage,to vehicle,apartment,False,False,0423,004,46,14,1195823,1850465,2023,2023-04-23t16:51:46.000,41.744568701,-87.55805107
13044022,jg225666,2023-04-16t11:58:00.000,020xx e 95th st,0460,battery,simple,small retail store,False,False,0431,004,51,08b,1191324,1842374,2023,2023-04-23t16:51:46.000,41.722476277,-87.574796951
13044069,jg225770,2023-04-16t11:47:00.000,089xx s lafayette ave,502p,other offense,false / stolen / altered trp,street,False,False,0634,006,44,26,1177503,1845700,2023,2023-04-23t16:51:46.000,41.731926282,-87.625320836
13045122,jg225672,2023-04-16t11:45:00.000,119xx s yale ave,0820,theft,$500 and under,residence,False,True,0522,005,53,06,1176761,1825712,2023,2023-04-23t16:51:46.000,41.677093092,-87.628638259
13045100,jg226915,2023-04-16t11:40:00.000,095xx s princeton ave,051b,assault,aggravated - other firearm,residence,True,True,0511,005,49,04a,1175959,1841714,2023,2023-04-23t16:51:46.000,41.721022882,-87.631096235
13043980,jg225646,2023-04-16t11:38:00.000,005xx n state st,1210,deceptive practice,theft of labor / services,cta train,True,False,1834,018,8,11,1176278,1903807,2023,2023-04-23t16:51:46.000,41.891404732,-87.628061509
13048039,jg226817,2023-04-16t11:30:00.000,019xx s prairie ave,0820,theft,$500 and under,street,False,False,0132,001,33,06,1178383,1890900,2023,2023-04-23t16:51:46.000,41.855939461,-87.620724466
13044037,jg225667,2023-04-16t11:30:00.000,055xx s may st,1365,criminal trespass,to residence,residence,False,False,0712,007,68,26,1169597,1867992,2023,2023-04-23t16:51:46.000,41.793273213,-87.653638413
13044248,jg225694,2023-04-16t11:30:00.000,002xx e 47th st,0430,battery,aggravated - other dangerous weapon,sidewalk,False,False,0215,002,38,04b,1178501,1873910,2023,2023-04-23t16:51:46.000,41.809314925,-87.620808615
13044928,jg225659,2023-04-16t11:30:00.000,069xx s rockwell st,1310,criminal damage,to property,residence,False,False,0832,008,66,14,1160240,1858516,2023,2023-04-23t16:51:46.000,41.767467636,-87.688210453
13045350,jg227027,2023-04-16t11:21:00.000,131xx s avenue o,2820,other offense,telephone threat,apartment,False,False,0433,004,55,08a,1201075,1818481,2023,2023-04-23t16:51:46.000,41.656670335,-87.539887217
