id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,crime_rating
13030639,jg209882,2023-04-03t17:14:00.000,005xx n pine ave,0486,battery,domestic battery simple,apartment,True,True,1523,15,25,08b,1139432.0,1903204.0,2023,2023-04-10t16:51:01.000,41.890501369,-87.763395324,5
13030682,jg209850,2023-04-03t17:09:00.000,078xx s knox ave,0486,battery,domestic battery simple,residence,False,True,834,8,70,08b,1146771.0,1852125.0,2023,2023-04-10t16:51:01.000,41.750196226,-87.737742994,5
13030595,jg209807,2023-04-03t17:07:00.000,115xx s carpenter st,051a,assault,aggravated - handgun,street,False,False,524,5,53,04a,1171394.0,1828277.0,2023,2023-04-10t16:51:01.000,41.684250649,-87.648208371,5
13030825,jg209833,2023-04-03t17:04:00.000,049xx w madison st,041a,battery,aggravated - handgun,street,False,False,1533,15,25,04b,1143478.0,1899570.0,2023,2023-04-10t16:51:01.000,41.88045453,-87.748627223,5
13031634,jg211102,2023-04-03t17:00:00.000,026xx w hirsch st,0920,motor vehicle theft,attempt - automobile,street,False,False,1423,14,24,07,1158583.0,1909211.0,2023,2023-04-10t16:51:01.000,41.906614492,-87.69289864,4
13031116,jg210420,2023-04-03t17:00:00.000,009xx e 54th pl,1320,criminal damage,to vehicle,school - public grounds,False,False,233,2,41,14,1183594.0,1869273.0,2023,2023-04-10t16:51:01.000,41.796473242,-87.60227328,5
13031381,jg210687,2023-04-03t17:00:00.000,029xx n ashland ave,1320,criminal damage,to vehicle,parking lot / garage (non residential),False,False,1931,19,6,14,1165142.0,1919763.0,2023,2023-04-10t16:51:01.000,41.935432921,-87.668504341,5
13031106,jg210410,2023-04-03t17:00:00.000,010xx e 53rd st,1320,criminal damage,to vehicle,street,False,False,233,2,41,14,1183905.0,1870344.0,2023,2023-04-10t16:51:01.000,41.799404889,-87.601099375,5
13030637,jg209963,2023-04-03t17:00:00.000,028xx w washington blvd,0486,battery,domestic battery simple,apartment,False,True,1222,12,27,08b,1157223.0,1900551.0,2023,2023-04-10t16:51:01.000,41.88287843,-87.698129993,5
13031577,jg210847,2023-04-03t17:00:00.000,076xx s union ave,2826,other offense,harassment by electronic means,residence,False,False,621,6,71,26,1172956.0,1854293.0,2023,2023-04-10t16:51:01.000,41.755608031,-87.64172529,3
13031223,jg210435,2023-04-03t17:00:00.000,062xx s indiana ave,0560,assault,simple,apartment,False,True,311,3,40,08a,1178642.0,1863646.0,2023,2023-04-10t16:51:01.000,41.781146338,-87.62060358,5
13031014,jg210275,2023-04-03t17:00:00.000,004xx e 32nd st,0910,motor vehicle theft,automobile,street,False,False,211,2,35,07,1179519.0,1883862.0,2023,2023-04-10t16:51:01.000,41.836600771,-87.61677038,4
13039934,jg220779,2023-04-03t17:00:00.000,057xx s mobile ave,1153,deceptive practice,financial identity theft over $ 300,residence,False,False,811,8,56,11,1135371.0,1865745.0,2023,2023-04-14t16:45:48.000,41.787781056,-87.779197035,4
13030688,jg209946,2023-04-03t17:00:00.000,013xx s throop st,2820,other offense,telephone threat,apartment,False,False,1233,12,28,08a,1167921.0,1893766.0,2023,2023-04-10t16:51:01.000,41.864035852,-87.659042335,3
13030812,jg209874,2023-04-03t17:00:00.000,005xx e 75th st,031a,robbery,armed - handgun,small retail store,False,False,323,3,69,03,1180956.0,1855397.0,2023,2023-04-10t16:51:01.000,41.758457304,-87.612373552,4
13031140,jg210372,2023-04-03t17:00:00.000,004xx e 32nd st,0910,motor vehicle theft,automobile,residence,False,False,211,2,35,07,1179519.0,1883862.0,2023,2023-04-10t16:51:01.000,41.836600771,-87.61677038,4
13033766,jg213394,2023-04-03t17:00:00.000,092xx s yates blvd,2820,other offense,telephone threat,other (specify),False,False,423,4,48,08a,1193786.0,1844012.0,2023,2023-04-10t16:51:01.000,41.726911219,-87.565725631,3
13030924,jg210206,2023-04-03t17:00:00.000,011xx w washburne ave,0910,motor vehicle theft,automobile,street,False,False,1232,12,28,07,1168878.0,1894548.0,2023,2023-04-10t16:51:01.000,41.866161043,-87.655506578,4
13031767,jg210266,2023-04-03t17:00:00.000,026xx n avondale ave,0820,theft,$500 and under,residence - garage,False,False,1411,14,22,06,1158469.0,1917698.0,2023,2023-04-10t16:51:01.000,41.9299058,-87.693084659,4
13038369,jg217461,2023-04-03t17:00:00.000,029xx s haynes ct,1120,deceptive practice,forgery,residence,False,False,913,9,60,10,1168390.0,1885059.0,2023,2023-04-13t17:36:27.000,41.840132957,-87.657572198,4
13030560,jg209811,2023-04-03t16:58:00.000,053xx w warwick ave,1540,obscenity,obscene matter,residence,False,False,1634,16,15,26,1140111.0,1924417.0,2023,2023-04-10t16:51:01.000,41.948699761,-87.760381188,2
13030602,jg209799,2023-04-03t16:58:00.000,115xx s peoria st,051a,assault,aggravated - handgun,residence,False,True,524,5,53,04a,1172172.0,1828100.0,2023,2023-04-10t16:51:01.000,41.683747919,-87.645365523,5
13030618,jg209831,2023-04-03t16:50:00.000,012xx w 95th st,0486,battery,domestic battery simple,convenience store,False,True,2213,22,73,08b,1169792.0,1841775.0,2023,2023-04-10t16:51:01.000,41.721326098,-87.653682861,5
13032810,jg212126,2023-04-03t16:47:00.000,067xx s jeffery blvd,0560,assault,simple,gas station,False,False,331,3,43,08a,1190703.0,1860780.0,2023,2023-04-10t16:51:01.000,41.772998982,-87.576478539,5
13030695,jg209796,2023-04-03t16:44:00.000,033xx w jackson blvd,0486,battery,domestic battery simple,apartment,False,True,1134,11,27,08b,1154305.0,1898496.0,2023,2023-04-10t16:51:01.000,41.877298067,-87.708899957,5
13030818,jg209879,2023-04-03t16:40:00.000,094xx s sangamon st,0530,assault,aggravated - other dangerous weapon,street,True,True,2223,22,73,04a,1171643.0,1842241.0,2023,2023-04-10t16:51:01.000,41.722564568,-87.646889404,5
13030568,jg209782,2023-04-03t16:40:00.000,001xx w 87th st,1320,criminal damage,to vehicle,parking lot / garage (non residential),False,False,634,6,44,14,1176702.0,1847271.0,2023,2023-04-10t16:51:01.000,41.73625535,-87.62820806,5
13030647,jg209781,2023-04-03t16:38:00.000,005xx w 87th st,041a,battery,aggravated - handgun,street,False,False,2223,22,71,04b,1174312.0,1847124.0,2023,2023-04-10t16:51:01.000,41.735905363,-87.636968516,5
13030580,jg209760,2023-04-03t16:35:00.000,0000x e grand ave,0860,theft,retail theft,small retail store,True,False,1834,18,8,06,1176796.0,1903917.0,2023,2023-04-10t16:51:01.000,41.891694878,-87.626155832,4
13031311,jg210634,2023-04-03t16:32:00.000,073xx n sheridan rd,1152,deceptive practice,illegal use cash card,residence,False,False,2423,24,1,11,1166081.0,1948481.0,2023,2023-04-10t16:51:01.000,42.014216031,-87.664229139,4
13031256,jg210553,2023-04-03t16:30:00.000,011xx w cermak rd,0820,theft,$500 and under,street,False,False,1235,12,31,06,1169540.0,1889590.0,2023,2023-04-10t16:51:01.000,41.852541515,-87.653220514,4
13031036,jg210287,2023-04-03t16:30:00.000,014xx n campbell ave,0910,motor vehicle theft,automobile,street,False,False,1423,14,24,07,1159480.0,1909415.0,2023,2023-04-10t16:51:01.000,41.90715586,-87.689597972,4
13030619,jg209841,2023-04-03t16:30:00.000,078xx s damen ave,0820,theft,$500 and under,street,False,False,611,6,71,06,1164388.0,1852669.0,2023,2023-04-10t16:51:01.000,41.751336262,-87.673170646,4
13030567,jg209813,2023-04-03t16:30:00.000,054xx n sawyer ave,0460,battery,simple,residence - porch / hallway,True,False,1712,17,13,08b,1153732.0,1935931.0,2023,2023-04-10t16:51:01.000,41.980034124,-87.710004621,5
13031802,jg210436,2023-04-03t16:30:00.000,033xx n pioneer ave,1310,criminal damage,to property,residence - garage,False,False,1631,16,17,14,1120829.0,1921114.0,2023,2023-04-10t16:51:01.000,41.93996773,-87.831330993,5
13030863,jg209983,2023-04-03t16:30:00.000,0000x s hoyne ave,0430,battery,aggravated - other dangerous weapon,street,False,False,1223,12,28,04b,1162417.0,1899806.0,2023,2023-04-10t16:51:01.000,41.880727007,-87.679078267,5
13030658,jg209719,2023-04-03t16:26:00.000,012xx s albany ave,0420,battery,aggravated - knife / cutting instrument,sidewalk,True,False,1022,10,29,04b,1155902.0,1894368.0,2023,2023-04-11t16:50:05.000,41.865938374,-87.703147471,5
13030506,jg209734,2023-04-03t16:21:00.000,064xx s ashland ave,0460,battery,simple,restaurant,False,False,725,7,67,08b,1166774.0,1862112.0,2023,2023-04-10t16:51:01.000,41.777198547,-87.664157893,5
13030651,jg209752,2023-04-03t16:20:00.000,013xx w cortez st,0910,motor vehicle theft,automobile,street,False,False,1213,12,24,07,1167231.0,1907165.0,2023,2023-04-10t16:51:01.000,41.900818564,-87.66119005,4
13032555,jg212019,2023-04-03t16:20:00.000,012xx s albany ave,0910,motor vehicle theft,automobile,vehicle - commercial,False,False,1022,10,29,07,1155902.0,1894368.0,2023,2023-04-10t16:51:01.000,41.865938374,-87.703147471,4
13038430,jg218938,2023-04-03t16:19:00.000,029xx n california ave,2820,other offense,telephone threat,medical / dental office,False,False,1411,14,21,08a,1157200.0,1919481.0,2023,2023-04-13t17:36:27.000,41.934824387,-87.697699335,3
13042337,jg223435,2023-04-03t16:18:00.000,016xx s allport st,0486,battery,domestic battery simple,apartment,False,True,1233,12,31,08b,1168303.0,1892036.0,2023,2023-04-16t16:48:23.000,41.859280346,-87.657690013,5
13031171,jg210413,2023-04-03t16:15:00.000,049xx s drexel blvd,0910,motor vehicle theft,automobile,street,True,False,222,2,39,07,1183147.0,1872548.0,2023,2023-04-10t16:51:01.000,41.805470526,-87.603810519,4
13030553,jg209744,2023-04-03t16:13:00.000,092xx s parnell ave,0560,assault,simple,street,False,False,2223,22,73,08a,1174257.0,1843551.0,2023,2023-04-10t16:51:01.000,41.726101792,-87.637275873,5
13030709,jg209714,2023-04-03t16:11:00.000,071xx s euclid ave,0460,battery,simple,apartment,False,False,333,3,43,08b,1190276.0,1858067.0,2023,2023-04-10t16:51:01.000,41.765564594,-87.578131109,5
13030820,jg209723,2023-04-03t16:02:00.000,007xx n la salle dr,0560,assault,simple,other (specify),False,False,1832,18,8,08a,1175007.0,1905244.0,2023,2023-04-10t16:51:01.000,41.89537651,-87.632686147,5
13030462,jg209727,2023-04-03t16:00:00.000,029xx s vernon ave,0910,motor vehicle theft,automobile,street,False,False,133,1,35,07,1179803.0,1885779.0,2023,2023-04-10t16:51:01.000,41.841854646,-87.615669513,4
13032616,jg212075,2023-04-03t16:00:00.000,012xx n wells st,0820,theft,$500 and under,restaurant,False,False,1821,18,8,06,1174483.0,1908628.0,2023,2023-04-10t16:51:01.000,41.904674107,-87.634509412,4
13032598,jg212180,2023-04-03t16:00:00.000,067xx n greenview ave,1130,deceptive practice,fraud or confidence game,apartment,False,False,2432,24,1,11,1165051.0,1944780.0,2023,2023-04-10t16:51:01.000,42.004082448,-87.668124918,4
13034781,jg214636,2023-04-03t16:00:00.000,070xx s harper ave,1320,criminal damage,to vehicle,other (specify),False,False,332,3,43,14,1187601.0,1858609.0,2023,2023-04-10t16:51:01.000,41.76711592,-87.587918481,5
13031166,jg210497,2023-04-03t16:00:00.000,046xx w harrison st,0620,burglary,unlawful entry,other (specify),False,False,1131,11,25,05,1145546.0,1896952.0,2023,2023-04-10t16:51:01.000,41.873231509,-87.741099977,4
13030793,jg209975,2023-04-03t16:00:00.000,095xx s calhoun ave,0486,battery,domestic battery simple,residence,False,True,431,4,51,08b,1194726.0,1841928.0,2023,2023-04-10t16:51:01.000,41.721169479,-87.562350734,5
13031072,jg210350,2023-04-03t16:00:00.000,023xx w 24th st,0910,motor vehicle theft,automobile,street,False,False,1034,10,31,07,1161178.0,1888024.0,2023,2023-04-10t16:51:01.000,41.84842189,-87.683955017,4
13034683,jg214585,2023-04-03t16:00:00.000,034xx s cottage grove ave,0810,theft,over $500,street,False,False,211,2,35,06,1181143.0,1882133.0,2023,2023-04-10t16:51:01.000,41.831818944,-87.610864733,4
13034934,jg209818,2023-04-03t16:00:00.000,019xx w diversey pkwy,0930,motor vehicle theft,theft / recovery - automobile,alley,False,False,1931,19,5,07,1162896.0,1918605.0,2023,2023-04-10t16:51:01.000,41.932302798,-87.676791087,4
13030566,jg209838,2023-04-03t16:00:00.000,004xx e 35th st,0460,battery,simple,sidewalk,False,False,211,2,35,08b,1179988.0,1881891.0,2023,2023-04-10t16:51:01.000,41.831181456,-87.615109929,5
13032902,jg211694,2023-04-03t16:00:00.000,011xx w jackson blvd,0860,theft,retail theft,department store,False,False,1232,12,28,06,1168933.0,1898798.0,2023,2023-04-10t16:51:01.000,41.877822179,-87.655181405,4
13030884,jg210131,2023-04-03t16:00:00.000,093xx s la salle st,1320,criminal damage,to vehicle,residence - yard (front / back),False,False,634,6,49,14,1176922.0,1843044.0,2023,2023-04-10t16:51:01.000,41.724650968,-87.627529047,5
13042345,jg223647,2023-04-03t16:00:00.000,031xx w franklin blvd,1154,deceptive practice,financial identity theft $300 and under,residence,False,False,1221,12,23,11,1155287.0,1903163.0,2023,2023-04-16t16:48:23.000,41.890085114,-87.705168879,4
13030448,jg209697,2023-04-03t16:00:00.000,011xx e 87th st,0920,motor vehicle theft,attempt - automobile,parking lot / garage (non residential),False,False,412,4,47,07,1185249.0,1847526.0,2023,2023-04-10t16:51:01.000,41.736758671,-87.596887134,4
13030472,jg209770,2023-04-03t16:00:00.000,024xx s wolcott ave,0560,assault,simple,parking lot / garage (non residential),False,True,1034,10,31,08a,1164089.0,1887899.0,2023,2023-04-10t16:51:01.000,41.848017977,-87.673274987,5
13030547,jg209810,2023-04-03t15:51:00.000,045xx n lincoln ave,2826,other offense,harassment by electronic means,commercial / business office,False,False,1911,19,4,26,1160430.0,1930140.0,2023,2023-04-10t16:51:01.000,41.964006962,-87.68553294,3
13030623,jg209778,2023-04-03t15:50:00.000,036xx s wells st,0460,battery,simple,apartment,False,False,915,9,34,08b,1175213.0,1880919.0,2023,2023-04-10t16:51:01.000,41.82862242,-87.632658693,5
13030710,jg209699,2023-04-03t15:50:00.000,017xx w van buren st,0910,motor vehicle theft,automobile,parking lot / garage (non residential),False,False,1231,12,28,07,1165100.0,1898219.0,2023,2023-04-10t16:51:01.000,41.8763156,-87.669271624,4
13033231,jg212791,2023-04-03t15:49:00.000,016xx e 56th st,1130,deceptive practice,fraud or confidence game,apartment,False,False,235,2,41,11,1188348.0,1868196.0,2023,2023-04-10t16:51:01.000,41.79340561,-87.5848746,4
13030485,jg209681,2023-04-03t15:46:00.000,056xx n keystone ave,0560,assault,simple,alley,False,False,1711,17,13,08a,1148378.0,1937090.0,2023,2023-04-10t16:51:01.000,41.983319718,-87.729664695,5
13038647,jg219086,2023-04-03t15:45:00.000,003xx w 106th pl,0620,burglary,unlawful entry,residence,False,False,512,5,49,05,1175933.0,1834303.0,2023,2023-04-13t17:36:27.000,41.700686638,-87.631412745,4
13030480,jg209740,2023-04-03t15:45:00.000,092xx s union ave,1310,criminal damage,to property,residence,False,False,2223,22,73,14,1173262.0,1843606.0,2023,2023-04-10t16:51:01.000,41.72627474,-87.640919004,5
13030628,jg209735,2023-04-03t15:40:00.000,039xx s archer ave,1330,criminal trespass,to land,sidewalk,False,False,921,9,58,26,1159416.0,1878531.0,2023,2023-04-10t16:51:01.000,41.822408394,-87.690682344,5
13030606,jg209766,2023-04-03t15:40:00.000,096xx s greenwood ave,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,511,5,50,07,1185232.0,1841398.0,2023,2023-04-10t16:51:01.000,41.719943155,-87.597141432,4
13030409,jg209657,2023-04-03t15:35:00.000,063xx s washtenaw ave,0920,motor vehicle theft,attempt - automobile,street,False,False,825,8,66,07,1159469.0,1862400.0,2023,2023-04-10t16:51:01.000,41.778141727,-87.690930179,4
13030454,jg209718,2023-04-03t15:32:00.000,057xx s aberdeen st,2020,narcotics,possess - amphetamines,street,True,False,712,7,68,18,1169962.0,1866766.0,2023,2023-04-10t16:51:01.000,41.789901003,-87.652335605,5
13030505,jg209673,2023-04-03t15:31:00.000,042xx s oakenwald ave,1350,criminal trespass,to state sup land,cha apartment,True,True,214,2,36,26,1184689.0,1876983.0,2023,2023-04-10t16:51:01.000,41.817604432,-87.598015977,5
13032614,jg212084,2023-04-03t15:30:00.000,002xx e 71st st,0460,battery,simple,other (specify),False,False,323,3,69,08b,1178960.0,1857991.0,2023,2023-04-10t16:51:01.000,41.765621194,-87.619609791,5
13030693,jg209905,2023-04-03t15:30:00.000,033xx w maypole ave,1365,criminal trespass,to residence,apartment,False,False,1123,11,27,26,1154163.0,1900785.0,2023,2023-04-10t16:51:01.000,41.883582151,-87.709360238,5
13030596,jg209754,2023-04-03t15:30:00.000,010xx n francisco ave,0560,assault,simple,hospital building / grounds,False,False,1211,12,24,08a,1156861.0,1906972.0,2023,2023-04-10t16:51:01.000,41.900505589,-87.699285044,5
13030451,jg209683,2023-04-03t15:30:00.000,057xx s aberdeen st,143a,weapons violation,unlawful possession - handgun,residence,False,False,712,7,68,15,1169962.0,1866766.0,2023,2023-04-10t16:51:01.000,41.789901003,-87.652335605,5
13030450,jg209644,2023-04-03t15:30:00.000,013xx w washington blvd,0810,theft,over $500,street,False,False,1224,12,28,06,1167627.0,1900650.0,2023,2023-04-10t16:51:01.000,41.882932424,-87.659923331,4
13032385,jg211849,2023-04-03t15:30:00.000,013xx e marquette rd,0820,theft,$500 and under,street,False,False,321,3,42,06,1185881.0,1861492.0,2023,2023-04-10t16:51:01.000,41.775067861,-87.594132077,4
13030523,jg209777,2023-04-03t15:30:00.000,055xx w belmont ave,0810,theft,over $500,street,False,False,2514,25,19,06,1138653.0,1920720.0,2023,2023-04-10t16:51:01.000,41.938581442,-87.765830579,4
13030519,jg209647,2023-04-03t15:29:00.000,011xx s columbus dr,0560,assault,simple,cta bus,False,False,114,1,32,08a,1178405.0,1895625.0,2023,2023-04-10t16:51:01.000,41.86890465,-87.620499717,5
13030833,jg209645,2023-04-03t15:24:00.000,053xx s damen ave,1320,criminal damage,to vehicle,street,False,False,932,9,61,14,1163925.0,1869385.0,2023,2023-04-10t16:51:01.000,41.797216956,-87.674397976,5
13030809,jg209692,2023-04-03t15:23:00.000,027xx e 81st st,0520,assault,aggravated - knife / cutting instrument,street,False,False,422,4,46,04a,1196033.0,1851796.0,2023,2023-04-10t16:51:01.000,41.748215874,-87.557237632,5
13030482,jg209629,2023-04-03t15:11:00.000,051xx n pulaski rd,051a,assault,aggravated - handgun,street,False,False,1712,17,14,04a,1148789.0,1934191.0,2023,2023-04-10t16:51:01.000,41.975356716,-87.728228423,5
13030555,jg209791,2023-04-03t15:05:00.000,014xx n washtenaw ave,051a,assault,aggravated - handgun,school - public building,False,False,1423,14,24,04a,1158154.0,1909382.0,2023,2023-04-10t16:51:01.000,41.907092509,-87.694469854,5
13030847,jg209959,2023-04-03t15:00:00.000,031xx w 26th st,0313,robbery,armed - other dangerous weapon,sidewalk,False,False,1033,10,30,03,1156029.0,1886572.0,2023,2023-04-10t16:51:01.000,41.844542724,-87.702891376,4
13031380,jg210744,2023-04-03t15:00:00.000,021xx n moody ave,0910,motor vehicle theft,automobile,street,False,False,2512,25,19,07,1135059.0,1913597.0,2023,2023-04-10t16:51:01.000,41.919099648,-87.779208781,4
13046448,jg228727,2023-04-03t15:00:00.000,008xx s independence blvd,0820,theft,$500 and under,residence,False,False,1133,11,27,06,1151390.0,1896001.0,2023,2023-04-20t16:46:44.000,41.870509207,-87.719668588,4
13030549,jg209753,2023-04-03t15:00:00.000,016xx w augusta blvd,0910,motor vehicle theft,automobile,street,False,False,1213,12,24,07,1165088.0,1906734.0,2023,2023-04-10t16:51:01.000,41.899681673,-87.669073666,4
13031084,jg210373,2023-04-03t15:00:00.000,054xx s ellis ave,0920,motor vehicle theft,attempt - automobile,street,False,False,233,2,41,07,1183866.0,1869676.0,2023,2023-04-10t16:51:01.000,41.797572754,-87.601263259,4
13031645,jg211058,2023-04-03t15:00:00.000,008xx n state st,0460,battery,simple,cta train,False,False,1832,18,8,08b,1176223.0,1905805.0,2023,2023-04-10t16:51:01.000,41.896888586,-87.628203192,5
13030460,jg209588,2023-04-03t14:56:00.000,032xx w cermak rd,0560,assault,simple,gas station,True,False,1022,10,30,08a,1155271.0,1889197.0,2023,2023-04-10t16:51:01.000,41.851761264,-87.705602716,5
13032070,jg209678,2023-04-03t14:55:00.000,020xx n winchester ave,0910,motor vehicle theft,automobile,street,False,False,1432,14,22,07,1163036.0,1913527.0,2023,2023-04-10t16:51:01.000,41.918365501,-87.676419567,4
13030548,jg209597,2023-04-03t14:52:00.000,035xx s michigan ave,1345,criminal damage,to city of chicago property,police facility / vehicle parking lot,False,False,213,2,35,14,1177772.0,1881665.0,2023,2023-04-10t16:51:01.000,41.830611847,-87.623247369,5
13030646,jg209828,2023-04-03t14:52:00.000,009xx e 63rd st,1350,criminal trespass,to state sup land,government building / property,True,False,314,3,42,26,1183654.0,1863436.0,2023,2023-04-10t16:51:01.000,41.780454612,-87.602235272,5
13031477,jg210809,2023-04-03t14:51:00.000,013xx n ashland ave,0860,theft,retail theft,small retail store,False,False,1433,14,24,06,1165480.0,1909088.0,2023,2023-04-10t16:51:01.000,41.906132875,-87.667566751,4
13030751,jg209596,2023-04-03t14:50:00.000,112xx s forrestville ave,1154,deceptive practice,financial identity theft $300 and under,,False,False,531,5,50,11,1181930.0,1830531.0,2023,2023-04-10t16:51:01.000,41.69019954,-87.609570156,4
13030413,jg209618,2023-04-03t14:48:00.000,024xx w 21st st,1320,criminal damage,to vehicle,street,False,False,1023,10,31,14,1160494.0,1890006.0,2023,2023-04-10t16:51:01.000,41.853874871,-87.686410546,5
13030447,jg209704,2023-04-03t14:45:00.000,046xx s wentworth ave,0340,robbery,attempt strong arm - no weapon,street,False,False,925,9,37,03,1175413.0,1874160.0,2023,2023-04-10t16:51:01.000,41.810070644,-87.632127284,4
13030617,jg209575,2023-04-03t14:42:00.000,015xx w foster ave,0820,theft,$500 and under,restaurant,False,True,2032,20,3,06,1164956.0,1934612.0,2023,2023-04-10t16:51:01.000,41.976183196,-87.66876471,4
13030837,jg209977,2023-04-03t14:40:00.000,001xx w 87th st,0910,motor vehicle theft,automobile,parking lot / garage (non residential),False,False,622,6,44,07,1176740.0,1847273.0,2023,2023-04-10t16:51:01.000,41.736259984,-87.628068782,4
13031217,jg209632,2023-04-03t14:40:00.000,006xx e 61st st,031a,robbery,armed - handgun,convenience store,False,False,313,3,42,03,1181792.0,1864713.0,2023,2023-04-10t16:51:01.000,41.784002058,-87.609022174,4
13030528,jg209643,2023-04-03t14:35:00.000,016xx n campbell ave,143a,weapons violation,unlawful possession - handgun,alley,True,False,1434,14,24,15,1159450.0,1910724.0,2023,2023-04-10t16:51:01.000,41.910748477,-87.689672092,5
13030578,jg209610,2023-04-03t14:35:00.000,015xx n campbell ave,143a,weapons violation,unlawful possession - handgun,apartment,True,False,1423,14,24,15,1159463.0,1910059.0,2023,2023-04-10t16:51:01.000,41.908923397,-87.689642668,5
13030648,jg209595,2023-04-03t14:33:00.000,013xx n paulina st,0558,assault,aggravated protected employee - other dangerous weapon,small retail store,True,False,1433,14,24,04a,1164814.0,1909135.0,2023,2023-04-10t16:51:01.000,41.906276004,-87.670011875,5
13030520,jg209582,2023-04-03t14:31:00.000,001xx s state st,0460,battery,simple,bank,False,False,112,1,32,08b,1176400.0,1899863.0,2023,2023-04-10t16:51:01.000,41.880579428,-87.627732563,5
13031151,jg209561,2023-04-03t14:30:00.000,067xx s peoria st,0520,assault,aggravated - knife / cutting instrument,sidewalk,False,True,723,7,68,04a,1171468.0,1860188.0,2023,2023-04-10t16:51:01.000,41.77181734,-87.647006062,5
13030827,jg210082,2023-04-03t14:30:00.000,008xx e marquette rd,0810,theft,over $500,apartment,False,False,321,3,42,06,1183141.0,1861436.0,2023,2023-04-10t16:51:01.000,41.774978381,-87.604178168,4
13030536,jg209688,2023-04-03t14:30:00.000,075xx s stony island ave,1310,criminal damage,to property,hospital building / grounds,False,False,411,4,43,14,1188234.0,1855158.0,2023,2023-04-10t16:51:01.000,41.757630995,-87.585708249,5
13052479,jg235940,2023-04-03t14:30:00.000,010xx w sheridan rd,2826,other offense,harassment by electronic means,school - private building,False,True,2432,24,1,26,1167928.0,1942667.0,2023,2023-04-26t16:50:51.000,41.998222515,-87.657601831,3
13030541,jg209630,2023-04-03t14:26:00.000,087xx s may st,0281,criminal sexual assault,non-aggravated,apartment,False,False,2222,22,71,02,1170180.0,1846881.0,2023,2023-04-10t16:51:01.000,41.735329284,-87.652113682,5
13030521,jg209703,2023-04-03t14:25:00.000,062xx s stewart ave,0326,robbery,aggravated vehicular hijacking,street,False,False,711,7,68,03,1174688.0,1863819.0,2023,2023-04-10t16:51:01.000,41.781710088,-87.635094549,4
13031292,jg210551,2023-04-03t14:15:00.000,078xx s constance ave,0910,motor vehicle theft,automobile,street,False,False,414,4,43,07,1189897.0,1853356.0,2023,2023-04-10t16:51:01.000,41.752646328,-87.57967152,4
13031696,jg209670,2023-04-03t14:12:00.000,001xx s wabash ave,0486,battery,domestic battery simple,restaurant,False,True,112,1,32,08b,1176831.0,1899724.0,2023,2023-04-10t16:51:01.000,41.88018827,-87.626154195,5
13030539,jg209867,2023-04-03t14:10:00.000,013xx w wilson ave,2031,narcotics,possess - methamphetamine,street,True,False,1913,19,3,18,1166469.0,1930665.0,2023,2023-04-10t16:51:01.000,41.965320149,-87.663314347,5
13030469,jg209696,2023-04-03t14:10:00.000,055xx n st louis ave,0460,battery,simple,college / university - grounds,False,False,1712,17,13,08b,1152064.0,1936495.0,2023,2023-04-10t16:51:01.000,41.981614917,-87.716123977,5
13030443,jg209691,2023-04-03t14:05:00.000,013xx n ashland ave,0460,battery,simple,department store,False,False,1433,14,24,08b,1165480.0,1909088.0,2023,2023-04-10t16:51:01.000,41.906132875,-87.667566751,5
13047277,jg229461,2023-04-03t14:00:00.000,054xx s kilbourn ave,1120,deceptive practice,forgery,residence,False,False,815,8,62,10,1147286.0,1868150.0,2023,2023-04-21t16:47:29.000,41.794161719,-87.735447538,4
13045928,jg227938,2023-04-03t14:00:00.000,014xx s blue island ave,1130,deceptive practice,fraud or confidence game,apartment,False,False,1232,12,28,11,1168627.0,1893531.0,2023,2023-04-21t16:47:29.000,41.863375747,-87.656457451,4
13030374,jg209544,2023-04-03t14:00:00.000,014xx w 35th st,0810,theft,over $500,sidewalk,False,False,912,9,59,06,1167360.0,1881559.0,2023,2023-04-10t16:51:01.000,41.830550789,-87.661452325,4
13030380,jg209573,2023-04-03t14:00:00.000,081xx s burnham ave,0910,motor vehicle theft,automobile,street,False,False,422,4,46,07,1196250.0,1851461.0,2023,2023-04-10t16:51:01.000,41.747291234,-87.556453572,4
13031299,jg210307,2023-04-03t14:00:00.000,005xx e 51st st,1320,criminal damage,to vehicle,street,False,False,233,2,40,14,1180910.0,1871322.0,2023,2023-04-10t16:51:01.000,41.80215809,-87.612052585,5
13030798,jg209802,2023-04-03t14:00:00.000,023xx s state st,0498,battery,"agg. domestic battery - hands, fists, feet, serious injury",apartment,False,True,131,1,33,04b,1176684.0,1888794.0,2023,2023-04-10t16:51:01.000,41.850198974,-87.627024152,5
13030410,jg209641,2023-04-03t14:00:00.000,031xx s ashland ave,0820,theft,$500 and under,parking lot / garage (non residential),False,False,912,9,59,06,1166183.0,1883676.0,2023,2023-04-10t16:51:01.000,41.836385231,-87.66571041,4
13030366,jg209538,2023-04-03t14:00:00.000,063xx s campbell ave,0910,motor vehicle theft,automobile,street,False,False,825,8,66,07,1160797.0,1862456.0,2023,2023-04-10t16:51:01.000,41.778268072,-87.686060102,4
